slug,market_id,question,winner,start_unix,end_unix,start_iso,end_iso,closed,active,archived,endDate,closedTime,outcomes,outcomePrices,volume,liquidity,url
btc-updown-5m-1774592400,1726212,"Bitcoin Up or Down - March 27, 2:20AM-2:25AM ET",Up,1774592400,1774592700,2026-03-27T06:20:00.000Z,2026-03-27T06:25:00.000Z,true,true,false,2026-03-27T06:25:00Z,2026-03-27 06:25:45+00,Up|Down,1|0,114693.69051300015,,https://polymarket.com/event/btc-updown-5m-1774592400
btc-updown-5m-1774592700,1726222,"Bitcoin Up or Down - March 27, 2:25AM-2:30AM ET",Down,1774592700,1774593000,2026-03-27T06:25:00.000Z,2026-03-27T06:30:00.000Z,true,true,false,2026-03-27T06:30:00Z,2026-03-27 06:30:27+00,Up|Down,0|1,196395.20468699958,,https://polymarket.com/event/btc-updown-5m-1774592700
btc-updown-5m-1774593000,1726230,"Bitcoin Up or Down - March 27, 2:30AM-2:35AM ET",Up,1774593000,1774593300,2026-03-27T06:30:00.000Z,2026-03-27T06:35:00.000Z,true,true,false,2026-03-27T06:35:00Z,2026-03-27 06:35:25+00,Up|Down,1|0,202204.40109799893,,https://polymarket.com/event/btc-updown-5m-1774593000
btc-updown-5m-1774593300,1726265,"Bitcoin Up or Down - March 27, 2:35AM-2:40AM ET",Down,1774593300,1774593600,2026-03-27T06:35:00.000Z,2026-03-27T06:40:00.000Z,true,true,false,2026-03-27T06:40:00Z,2026-03-27 06:40:23+00,Up|Down,0|1,92467.59622599973,,https://polymarket.com/event/btc-updown-5m-1774593300
btc-updown-5m-1774593600,1726267,"Bitcoin Up or Down - March 27, 2:40AM-2:45AM ET",Down,1774593600,1774593900,2026-03-27T06:40:00.000Z,2026-03-27T06:45:00.000Z,true,true,false,2026-03-27T06:45:00Z,2026-03-27 06:45:27+00,Up|Down,0|1,95559.56836200005,,https://polymarket.com/event/btc-updown-5m-1774593600
btc-updown-5m-1774593900,1726274,"Bitcoin Up or Down - March 27, 2:45AM-2:50AM ET",Down,1774593900,1774594200,2026-03-27T06:45:00.000Z,2026-03-27T06:50:00.000Z,true,true,false,2026-03-27T06:50:00Z,2026-03-27 06:50:23+00,Up|Down,0|1,92132.39797699988,,https://polymarket.com/event/btc-updown-5m-1774593900
btc-updown-5m-1774594200,1726289,"Bitcoin Up or Down - March 27, 2:50AM-2:55AM ET",Up,1774594200,1774594500,2026-03-27T06:50:00.000Z,2026-03-27T06:55:00.000Z,true,true,false,2026-03-27T06:55:00Z,2026-03-27 06:55:25+00,Up|Down,1|0,94508.48877499985,,https://polymarket.com/event/btc-updown-5m-1774594200
btc-updown-5m-1774594500,1726309,"Bitcoin Up or Down - March 27, 2:55AM-3:00AM ET",Down,1774594500,1774594800,2026-03-27T06:55:00.000Z,2026-03-27T07:00:00.000Z,true,true,false,2026-03-27T07:00:00Z,2026-03-27 07:00:25+00,Up|Down,0|1,85799.97838199993,,https://polymarket.com/event/btc-updown-5m-1774594500
btc-updown-5m-1774594800,1726455,"Bitcoin Up or Down - March 27, 3:00AM-3:05AM ET",Up,1774594800,1774595100,2026-03-27T07:00:00.000Z,2026-03-27T07:05:00.000Z,true,true,false,2026-03-27T07:05:00Z,2026-03-27 07:05:21+00,Up|Down,1|0,90182.15212799981,,https://polymarket.com/event/btc-updown-5m-1774594800
btc-updown-5m-1774595100,1726472,"Bitcoin Up or Down - March 27, 3:05AM-3:10AM ET",Down,1774595100,1774595400,2026-03-27T07:05:00.000Z,2026-03-27T07:10:00.000Z,true,true,false,2026-03-27T07:10:00Z,2026-03-27 07:10:21+00,Up|Down,0|1,87269.14026000009,,https://polymarket.com/event/btc-updown-5m-1774595100
btc-updown-5m-1774595400,1726480,"Bitcoin Up or Down - March 27, 3:10AM-3:15AM ET",Up,1774595400,1774595700,2026-03-27T07:10:00.000Z,2026-03-27T07:15:00.000Z,true,true,false,2026-03-27T07:15:00Z,2026-03-27 07:15:23+00,Up|Down,1|0,165236.29622600003,,https://polymarket.com/event/btc-updown-5m-1774595400
btc-updown-5m-1774595700,1726656,"Bitcoin Up or Down - March 27, 3:15AM-3:20AM ET",Up,1774595700,1774596000,2026-03-27T07:15:00.000Z,2026-03-27T07:20:00.000Z,true,true,false,2026-03-27T07:20:00Z,2026-03-27 07:20:23+00,Up|Down,1|0,117498.0461609998,,https://polymarket.com/event/btc-updown-5m-1774595700
btc-updown-5m-1774596000,1726663,"Bitcoin Up or Down - March 27, 3:20AM-3:25AM ET",Down,1774596000,1774596300,2026-03-27T07:20:00.000Z,2026-03-27T07:25:00.000Z,true,true,false,2026-03-27T07:25:00Z,2026-03-27 07:25:45+00,Up|Down,0|1,124220.11064699983,,https://polymarket.com/event/btc-updown-5m-1774596000
btc-updown-5m-1774596300,1726683,"Bitcoin Up or Down - March 27, 3:25AM-3:30AM ET",Up,1774596300,1774596600,2026-03-27T07:25:00.000Z,2026-03-27T07:30:00.000Z,true,true,false,2026-03-27T07:30:00Z,2026-03-27 07:30:23+00,Up|Down,1|0,104611.7311399997,,https://polymarket.com/event/btc-updown-5m-1774596300
btc-updown-5m-1774596600,1726693,"Bitcoin Up or Down - March 27, 3:30AM-3:35AM ET",Down,1774596600,1774596900,2026-03-27T07:30:00.000Z,2026-03-27T07:35:00.000Z,true,true,false,2026-03-27T07:35:00Z,2026-03-27 07:35:25+00,Up|Down,0|1,117854.69606199993,,https://polymarket.com/event/btc-updown-5m-1774596600
btc-updown-5m-1774596900,1726724,"Bitcoin Up or Down - March 27, 3:35AM-3:40AM ET",Down,1774596900,1774597200,2026-03-27T07:35:00.000Z,2026-03-27T07:40:00.000Z,true,true,false,2026-03-27T07:40:00Z,2026-03-27 07:40:23+00,Up|Down,0|1,110092.96475399997,,https://polymarket.com/event/btc-updown-5m-1774596900
btc-updown-5m-1774597200,1726733,"Bitcoin Up or Down - March 27, 3:40AM-3:45AM ET",Down,1774597200,1774597500,2026-03-27T07:40:00.000Z,2026-03-27T07:45:00.000Z,true,true,false,2026-03-27T07:45:00Z,2026-03-27 07:45:23+00,Up|Down,0|1,122354.83330099998,,https://polymarket.com/event/btc-updown-5m-1774597200
btc-updown-5m-1774597500,1726740,"Bitcoin Up or Down - March 27, 3:45AM-3:50AM ET",Down,1774597500,1774597800,2026-03-27T07:45:00.000Z,2026-03-27T07:50:00.000Z,true,true,false,2026-03-27T07:50:00Z,2026-03-27 07:50:23+00,Up|Down,0|1,169527.8626289998,,https://polymarket.com/event/btc-updown-5m-1774597500
btc-updown-5m-1774597800,1726752,"Bitcoin Up or Down - March 27, 3:50AM-3:55AM ET",Up,1774597800,1774598100,2026-03-27T07:50:00.000Z,2026-03-27T07:55:00.000Z,true,true,false,2026-03-27T07:55:00Z,2026-03-27 07:55:25+00,Up|Down,1|0,206601.1573709992,,https://polymarket.com/event/btc-updown-5m-1774597800
btc-updown-5m-1774598100,1726805,"Bitcoin Up or Down - March 27, 3:55AM-4:00AM ET",Down,1774598100,1774598400,2026-03-27T07:55:00.000Z,2026-03-27T08:00:00.000Z,true,true,false,2026-03-27T08:00:00Z,2026-03-27 08:00:25+00,Up|Down,0|1,92686.5379219999,,https://polymarket.com/event/btc-updown-5m-1774598100
btc-updown-5m-1774598400,1726974,"Bitcoin Up or Down - March 27, 4:00AM-4:05AM ET",Up,1774598400,1774598700,2026-03-27T08:00:00.000Z,2026-03-27T08:05:00.000Z,true,true,false,2026-03-27T08:05:00Z,2026-03-27 08:05:53+00,Up|Down,1|0,165233.71308399993,,https://polymarket.com/event/btc-updown-5m-1774598400
btc-updown-5m-1774598700,1726975,"Bitcoin Up or Down - March 27, 4:05AM-4:10AM ET",Down,1774598700,1774599000,2026-03-27T08:05:00.000Z,2026-03-27T08:10:00.000Z,true,true,false,2026-03-27T08:10:00Z,2026-03-27 08:10:25+00,Up|Down,0|1,103839.76508000023,,https://polymarket.com/event/btc-updown-5m-1774598700
btc-updown-5m-1774599000,1726988,"Bitcoin Up or Down - March 27, 4:10AM-4:15AM ET",Down,1774599000,1774599300,2026-03-27T08:10:00.000Z,2026-03-27T08:15:00.000Z,true,true,false,2026-03-27T08:15:00Z,2026-03-27 08:15:29+00,Up|Down,0|1,155282.37826599975,,https://polymarket.com/event/btc-updown-5m-1774599000
btc-updown-5m-1774599300,1727150,"Bitcoin Up or Down - March 27, 4:15AM-4:20AM ET",Down,1774599300,1774599600,2026-03-27T08:15:00.000Z,2026-03-27T08:20:00.000Z,true,true,false,2026-03-27T08:20:00Z,2026-03-27 08:20:51+00,Up|Down,0|1,134624.2145899997,,https://polymarket.com/event/btc-updown-5m-1774599300
btc-updown-5m-1774599600,1727166,"Bitcoin Up or Down - March 27, 4:20AM-4:25AM ET",Up,1774599600,1774599900,2026-03-27T08:20:00.000Z,2026-03-27T08:25:00.000Z,true,true,false,2026-03-27T08:25:00Z,2026-03-27 08:25:31+00,Up|Down,1|0,189953.72546199942,,https://polymarket.com/event/btc-updown-5m-1774599600
btc-updown-5m-1774599900,1727171,"Bitcoin Up or Down - March 27, 4:25AM-4:30AM ET",Down,1774599900,1774600200,2026-03-27T08:25:00.000Z,2026-03-27T08:30:00.000Z,true,true,false,2026-03-27T08:30:00Z,2026-03-27 08:30:35+00,Up|Down,0|1,130369.58025699975,,https://polymarket.com/event/btc-updown-5m-1774599900
btc-updown-5m-1774600200,1727183,"Bitcoin Up or Down - March 27, 4:30AM-4:35AM ET",Down,1774600200,1774600500,2026-03-27T08:30:00.000Z,2026-03-27T08:35:00.000Z,true,true,false,2026-03-27T08:35:00Z,2026-03-27 08:35:29+00,Up|Down,0|1,171985.07389599938,,https://polymarket.com/event/btc-updown-5m-1774600200
btc-updown-5m-1774600500,1727214,"Bitcoin Up or Down - March 27, 4:35AM-4:40AM ET",Down,1774600500,1774600800,2026-03-27T08:35:00.000Z,2026-03-27T08:40:00.000Z,true,true,false,2026-03-27T08:40:00Z,2026-03-27 08:40:33+00,Up|Down,0|1,305508.47823799966,,https://polymarket.com/event/btc-updown-5m-1774600500
btc-updown-5m-1774600800,1727220,"Bitcoin Up or Down - March 27, 4:40AM-4:45AM ET",Up,1774600800,1774601100,2026-03-27T08:40:00.000Z,2026-03-27T08:45:00.000Z,true,true,false,2026-03-27T08:45:00Z,2026-03-27 08:45:43+00,Up|Down,1|0,140826.32173599963,,https://polymarket.com/event/btc-updown-5m-1774600800
btc-updown-5m-1774601100,1727234,"Bitcoin Up or Down - March 27, 4:45AM-4:50AM ET",Up,1774601100,1774601400,2026-03-27T08:45:00.000Z,2026-03-27T08:50:00.000Z,true,true,false,2026-03-27T08:50:00Z,2026-03-27 08:50:51+00,Up|Down,1|0,158437.62811100003,,https://polymarket.com/event/btc-updown-5m-1774601100
btc-updown-5m-1774601400,1727237,"Bitcoin Up or Down - March 27, 4:50AM-4:55AM ET",Up,1774601400,1774601700,2026-03-27T08:50:00.000Z,2026-03-27T08:55:00.000Z,true,true,false,2026-03-27T08:55:00Z,2026-03-27 08:55:23+00,Up|Down,1|0,136005.93767299983,,https://polymarket.com/event/btc-updown-5m-1774601400
btc-updown-5m-1774601700,1727371,"Bitcoin Up or Down - March 27, 4:55AM-5:00AM ET",Down,1774601700,1774602000,2026-03-27T08:55:00.000Z,2026-03-27T09:00:00.000Z,true,true,false,2026-03-27T09:00:00Z,2026-03-27 09:00:33+00,Up|Down,0|1,124929.58076999949,,https://polymarket.com/event/btc-updown-5m-1774601700
btc-updown-5m-1774602000,1727520,"Bitcoin Up or Down - March 27, 5:00AM-5:05AM ET",Down,1774602000,1774602300,2026-03-27T09:00:00.000Z,2026-03-27T09:05:00.000Z,true,true,false,2026-03-27T09:05:00Z,2026-03-27 09:05:23+00,Up|Down,0|1,150037.99536000015,,https://polymarket.com/event/btc-updown-5m-1774602000
btc-updown-5m-1774602300,1727543,"Bitcoin Up or Down - March 27, 5:05AM-5:10AM ET",Down,1774602300,1774602600,2026-03-27T09:05:00.000Z,2026-03-27T09:10:00.000Z,true,true,false,2026-03-27T09:10:00Z,2026-03-27 09:10:55+00,Up|Down,0|1,102395.31541899999,,https://polymarket.com/event/btc-updown-5m-1774602300
btc-updown-5m-1774602600,1727552,"Bitcoin Up or Down - March 27, 5:10AM-5:15AM ET",Up,1774602600,1774602900,2026-03-27T09:10:00.000Z,2026-03-27T09:15:00.000Z,true,true,false,2026-03-27T09:15:00Z,2026-03-27 09:15:41+00,Up|Down,1|0,177596.52337000024,,https://polymarket.com/event/btc-updown-5m-1774602600
btc-updown-5m-1774602900,1727806,"Bitcoin Up or Down - March 27, 5:15AM-5:20AM ET",Up,1774602900,1774603200,2026-03-27T09:15:00.000Z,2026-03-27T09:20:00.000Z,true,true,false,2026-03-27T09:20:00Z,2026-03-27 09:20:27+00,Up|Down,1|0,110726.0219779998,,https://polymarket.com/event/btc-updown-5m-1774602900
btc-updown-5m-1774603200,1727817,"Bitcoin Up or Down - March 27, 5:20AM-5:25AM ET",Up,1774603200,1774603500,2026-03-27T09:20:00.000Z,2026-03-27T09:25:00.000Z,true,true,false,2026-03-27T09:25:00Z,2026-03-27 09:25:25+00,Up|Down,1|0,115532.82926299983,,https://polymarket.com/event/btc-updown-5m-1774603200
btc-updown-5m-1774603500,1727824,"Bitcoin Up or Down - March 27, 5:25AM-5:30AM ET",Up,1774603500,1774603800,2026-03-27T09:25:00.000Z,2026-03-27T09:30:00.000Z,true,true,false,2026-03-27T09:30:00Z,2026-03-27 09:30:21+00,Up|Down,1|0,111193.09968700008,,https://polymarket.com/event/btc-updown-5m-1774603500
btc-updown-5m-1774603800,1727838,"Bitcoin Up or Down - March 27, 5:30AM-5:35AM ET",Down,1774603800,1774604100,2026-03-27T09:30:00.000Z,2026-03-27T09:35:00.000Z,true,true,false,2026-03-27T09:35:00Z,2026-03-27 09:35:21+00,Up|Down,0|1,128425.12876199979,,https://polymarket.com/event/btc-updown-5m-1774603800
btc-updown-5m-1774604100,1727866,"Bitcoin Up or Down - March 27, 5:35AM-5:40AM ET",Up,1774604100,1774604400,2026-03-27T09:35:00.000Z,2026-03-27T09:40:00.000Z,true,true,false,2026-03-27T09:40:00Z,2026-03-27 09:40:25+00,Up|Down,1|0,150604.68955499947,,https://polymarket.com/event/btc-updown-5m-1774604100
btc-updown-5m-1774604400,1727873,"Bitcoin Up or Down - March 27, 5:40AM-5:45AM ET",Down,1774604400,1774604700,2026-03-27T09:40:00.000Z,2026-03-27T09:45:00.000Z,true,true,false,2026-03-27T09:45:00Z,2026-03-27 09:45:21+00,Up|Down,0|1,113220.00368699979,,https://polymarket.com/event/btc-updown-5m-1774604400
btc-updown-5m-1774604700,1727883,"Bitcoin Up or Down - March 27, 5:45AM-5:50AM ET",Up,1774604700,1774605000,2026-03-27T09:45:00.000Z,2026-03-27T09:50:00.000Z,true,true,false,2026-03-27T09:50:00Z,2026-03-27 09:51:15+00,Up|Down,1|0,129030.85910399952,,https://polymarket.com/event/btc-updown-5m-1774604700
btc-updown-5m-1774605000,1727896,"Bitcoin Up or Down - March 27, 5:50AM-5:55AM ET",Up,1774605000,1774605300,2026-03-27T09:50:00.000Z,2026-03-27T09:55:00.000Z,true,true,false,2026-03-27T09:55:00Z,2026-03-27 09:55:23+00,Up|Down,1|0,127248.3148829996,,https://polymarket.com/event/btc-updown-5m-1774605000
btc-updown-5m-1774605300,1727917,"Bitcoin Up or Down - March 27, 5:55AM-6:00AM ET",Down,1774605300,1774605600,2026-03-27T09:55:00.000Z,2026-03-27T10:00:00.000Z,true,true,false,2026-03-27T10:00:00Z,2026-03-27 10:00:25+00,Up|Down,0|1,128247.84064399982,,https://polymarket.com/event/btc-updown-5m-1774605300
btc-updown-5m-1774605600,1728068,"Bitcoin Up or Down - March 27, 6:00AM-6:05AM ET",Down,1774605600,1774605900,2026-03-27T10:00:00.000Z,2026-03-27T10:05:00.000Z,true,true,false,2026-03-27T10:05:00Z,2026-03-27 10:05:23+00,Up|Down,0|1,170025.39949299977,,https://polymarket.com/event/btc-updown-5m-1774605600
btc-updown-5m-1774605900,1728083,"Bitcoin Up or Down - March 27, 6:05AM-6:10AM ET",Up,1774605900,1774606200,2026-03-27T10:05:00.000Z,2026-03-27T10:10:00.000Z,true,true,false,2026-03-27T10:10:00Z,2026-03-27 10:10:25+00,Up|Down,1|0,121955.8665789997,,https://polymarket.com/event/btc-updown-5m-1774605900
btc-updown-5m-1774606200,1728085,"Bitcoin Up or Down - March 27, 6:10AM-6:15AM ET",Down,1774606200,1774606500,2026-03-27T10:10:00.000Z,2026-03-27T10:15:00.000Z,true,true,false,2026-03-27T10:15:00Z,2026-03-27 10:15:53+00,Up|Down,0|1,109634.38236799961,,https://polymarket.com/event/btc-updown-5m-1774606200
btc-updown-5m-1774606500,1728255,"Bitcoin Up or Down - March 27, 6:15AM-6:20AM ET",Up,1774606500,1774606800,2026-03-27T10:15:00.000Z,2026-03-27T10:20:00.000Z,true,true,false,2026-03-27T10:20:00Z,2026-03-27 10:20:23+00,Up|Down,1|0,125142.92728300003,,https://polymarket.com/event/btc-updown-5m-1774606500
btc-updown-5m-1774606800,1728264,"Bitcoin Up or Down - March 27, 6:20AM-6:25AM ET",Up,1774606800,1774607100,2026-03-27T10:20:00.000Z,2026-03-27T10:25:00.000Z,true,true,false,2026-03-27T10:25:00Z,2026-03-27 10:25:27+00,Up|Down,1|0,96216.93650599997,,https://polymarket.com/event/btc-updown-5m-1774606800
btc-updown-5m-1774607100,1728274,"Bitcoin Up or Down - March 27, 6:25AM-6:30AM ET",Up,1774607100,1774607400,2026-03-27T10:25:00.000Z,2026-03-27T10:30:00.000Z,true,true,false,2026-03-27T10:30:00Z,2026-03-27 10:30:23+00,Up|Down,1|0,149668.27105699977,,https://polymarket.com/event/btc-updown-5m-1774607100
btc-updown-5m-1774607400,1728285,"Bitcoin Up or Down - March 27, 6:30AM-6:35AM ET",Down,1774607400,1774607700,2026-03-27T10:30:00.000Z,2026-03-27T10:35:00.000Z,true,true,false,2026-03-27T10:35:00Z,2026-03-27 10:35:23+00,Up|Down,0|1,112564.1314009998,,https://polymarket.com/event/btc-updown-5m-1774607400
btc-updown-5m-1774607700,1728314,"Bitcoin Up or Down - March 27, 6:35AM-6:40AM ET",Down,1774607700,1774608000,2026-03-27T10:35:00.000Z,2026-03-27T10:40:00.000Z,true,true,false,2026-03-27T10:40:00Z,2026-03-27 10:40:21+00,Up|Down,0|1,137220.51375699963,,https://polymarket.com/event/btc-updown-5m-1774607700
btc-updown-5m-1774608000,1728318,"Bitcoin Up or Down - March 27, 6:40AM-6:45AM ET",Down,1774608000,1774608300,2026-03-27T10:40:00.000Z,2026-03-27T10:45:00.000Z,true,true,false,2026-03-27T10:45:00Z,2026-03-27 10:45:27+00,Up|Down,0|1,259776.3459419998,,https://polymarket.com/event/btc-updown-5m-1774608000
btc-updown-5m-1774608300,1728325,"Bitcoin Up or Down - March 27, 6:45AM-6:50AM ET",Down,1774608300,1774608600,2026-03-27T10:45:00.000Z,2026-03-27T10:50:00.000Z,true,true,false,2026-03-27T10:50:00Z,2026-03-27 10:50:25+00,Up|Down,0|1,169133.02712800002,,https://polymarket.com/event/btc-updown-5m-1774608300
btc-updown-5m-1774608600,1728342,"Bitcoin Up or Down - March 27, 6:50AM-6:55AM ET",Down,1774608600,1774608900,2026-03-27T10:50:00.000Z,2026-03-27T10:55:00.000Z,true,true,false,2026-03-27T10:55:00Z,2026-03-27 10:55:55+00,Up|Down,0|1,157493.3679049995,,https://polymarket.com/event/btc-updown-5m-1774608600
btc-updown-5m-1774608900,1728389,"Bitcoin Up or Down - March 27, 6:55AM-7:00AM ET",Down,1774608900,1774609200,2026-03-27T10:55:00.000Z,2026-03-27T11:00:00.000Z,true,true,false,2026-03-27T11:00:00Z,2026-03-27 11:00:53+00,Up|Down,0|1,206020.70799800067,,https://polymarket.com/event/btc-updown-5m-1774608900
btc-updown-5m-1774609200,1728545,"Bitcoin Up or Down - March 27, 7:00AM-7:05AM ET",Down,1774609200,1774609500,2026-03-27T11:00:00.000Z,2026-03-27T11:05:00.000Z,true,true,false,2026-03-27T11:05:00Z,2026-03-27 11:05:27+00,Up|Down,0|1,232899.99557399892,,https://polymarket.com/event/btc-updown-5m-1774609200
btc-updown-5m-1774609500,1728555,"Bitcoin Up or Down - March 27, 7:05AM-7:10AM ET",Down,1774609500,1774609800,2026-03-27T11:05:00.000Z,2026-03-27T11:10:00.000Z,true,true,false,2026-03-27T11:10:00Z,2026-03-27 11:10:51+00,Up|Down,0|1,162237.95254799994,,https://polymarket.com/event/btc-updown-5m-1774609500
btc-updown-5m-1774609800,1728568,"Bitcoin Up or Down - March 27, 7:10AM-7:15AM ET",Up,1774609800,1774610100,2026-03-27T11:10:00.000Z,2026-03-27T11:15:00.000Z,true,true,false,2026-03-27T11:15:00Z,2026-03-27 11:15:23+00,Up|Down,1|0,115721.23058199973,,https://polymarket.com/event/btc-updown-5m-1774609800
btc-updown-5m-1774610100,1728730,"Bitcoin Up or Down - March 27, 7:15AM-7:20AM ET",Up,1774610100,1774610400,2026-03-27T11:15:00.000Z,2026-03-27T11:20:00.000Z,true,true,false,2026-03-27T11:20:00Z,2026-03-27 11:20:25+00,Up|Down,1|0,150145.78535899986,,https://polymarket.com/event/btc-updown-5m-1774610100
btc-updown-5m-1774610400,1728739,"Bitcoin Up or Down - March 27, 7:20AM-7:25AM ET",Down,1774610400,1774610700,2026-03-27T11:20:00.000Z,2026-03-27T11:25:00.000Z,true,true,false,2026-03-27T11:25:00Z,2026-03-27 11:25:23+00,Up|Down,0|1,149249.40020300017,,https://polymarket.com/event/btc-updown-5m-1774610400
btc-updown-5m-1774610700,1728752,"Bitcoin Up or Down - March 27, 7:25AM-7:30AM ET",Up,1774610700,1774611000,2026-03-27T11:25:00.000Z,2026-03-27T11:30:00.000Z,true,true,false,2026-03-27T11:30:00Z,2026-03-27 11:30:21+00,Up|Down,1|0,133220.28559299948,,https://polymarket.com/event/btc-updown-5m-1774610700
btc-updown-5m-1774611000,1728766,"Bitcoin Up or Down - March 27, 7:30AM-7:35AM ET",Down,1774611000,1774611300,2026-03-27T11:30:00.000Z,2026-03-27T11:35:00.000Z,true,true,false,2026-03-27T11:35:00Z,2026-03-27 11:35:23+00,Up|Down,0|1,149026.8396549997,,https://polymarket.com/event/btc-updown-5m-1774611000
btc-updown-5m-1774611300,1728791,"Bitcoin Up or Down - March 27, 7:35AM-7:40AM ET",Up,1774611300,1774611600,2026-03-27T11:35:00.000Z,2026-03-27T11:40:00.000Z,true,true,false,2026-03-27T11:40:00Z,2026-03-27 11:40:23+00,Up|Down,1|0,153416.41493499963,,https://polymarket.com/event/btc-updown-5m-1774611300
btc-updown-5m-1774611600,1728798,"Bitcoin Up or Down - March 27, 7:40AM-7:45AM ET",Up,1774611600,1774611900,2026-03-27T11:40:00.000Z,2026-03-27T11:45:00.000Z,true,true,false,2026-03-27T11:45:00Z,2026-03-27 11:45:23+00,Up|Down,1|0,142022.67149299957,,https://polymarket.com/event/btc-updown-5m-1774611600
btc-updown-5m-1774611900,1728817,"Bitcoin Up or Down - March 27, 7:45AM-7:50AM ET",Up,1774611900,1774612200,2026-03-27T11:45:00.000Z,2026-03-27T11:50:00.000Z,true,true,false,2026-03-27T11:50:00Z,2026-03-27 11:50:25+00,Up|Down,1|0,174554.3865849996,,https://polymarket.com/event/btc-updown-5m-1774611900
btc-updown-5m-1774612200,1728819,"Bitcoin Up or Down - March 27, 7:50AM-7:55AM ET",Down,1774612200,1774612500,2026-03-27T11:50:00.000Z,2026-03-27T11:55:00.000Z,true,true,false,2026-03-27T11:55:00Z,2026-03-27 11:55:43+00,Up|Down,0|1,132845.0304209998,,https://polymarket.com/event/btc-updown-5m-1774612200
btc-updown-5m-1774612500,1728915,"Bitcoin Up or Down - March 27, 7:55AM-8:00AM ET",Down,1774612500,1774612800,2026-03-27T11:55:00.000Z,2026-03-27T12:00:00.000Z,true,true,false,2026-03-27T12:00:00Z,2026-03-27 12:00:31+00,Up|Down,0|1,126940.4746410001,,https://polymarket.com/event/btc-updown-5m-1774612500
btc-updown-5m-1774612800,1729077,"Bitcoin Up or Down - March 27, 8:00AM-8:05AM ET",Down,1774612800,1774613100,2026-03-27T12:00:00.000Z,2026-03-27T12:05:00.000Z,true,true,false,2026-03-27T12:05:00Z,2026-03-27 12:05:45+00,Up|Down,0|1,132420.8770989998,,https://polymarket.com/event/btc-updown-5m-1774612800
btc-updown-5m-1774613100,1729089,"Bitcoin Up or Down - March 27, 8:05AM-8:10AM ET",Up,1774613100,1774613400,2026-03-27T12:05:00.000Z,2026-03-27T12:10:00.000Z,true,true,false,2026-03-27T12:10:00Z,2026-03-27 12:10:23+00,Up|Down,1|0,153443.33345299953,,https://polymarket.com/event/btc-updown-5m-1774613100
btc-updown-5m-1774613400,1729092,"Bitcoin Up or Down - March 27, 8:10AM-8:15AM ET",Down,1774613400,1774613700,2026-03-27T12:10:00.000Z,2026-03-27T12:15:00.000Z,true,true,false,2026-03-27T12:15:00Z,2026-03-27 12:15:55+00,Up|Down,0|1,333224.879307,,https://polymarket.com/event/btc-updown-5m-1774613400
btc-updown-5m-1774613700,1729266,"Bitcoin Up or Down - March 27, 8:15AM-8:20AM ET",Up,1774613700,1774614000,2026-03-27T12:15:00.000Z,2026-03-27T12:20:00.000Z,true,true,false,2026-03-27T12:20:00Z,2026-03-27 12:20:29+00,Up|Down,1|0,124771.78000999933,,https://polymarket.com/event/btc-updown-5m-1774613700
btc-updown-5m-1774614000,1729273,"Bitcoin Up or Down - March 27, 8:20AM-8:25AM ET",Down,1774614000,1774614300,2026-03-27T12:20:00.000Z,2026-03-27T12:25:00.000Z,true,true,false,2026-03-27T12:25:00Z,2026-03-27 12:25:43+00,Up|Down,0|1,122465.61618199943,,https://polymarket.com/event/btc-updown-5m-1774614000
btc-updown-5m-1774614300,1729305,"Bitcoin Up or Down - March 27, 8:25AM-8:30AM ET",Down,1774614300,1774614600,2026-03-27T12:25:00.000Z,2026-03-27T12:30:00.000Z,true,true,false,2026-03-27T12:30:00Z,2026-03-27 12:30:29+00,Up|Down,0|1,145366.6284249998,,https://polymarket.com/event/btc-updown-5m-1774614300
btc-updown-5m-1774614600,1729312,"Bitcoin Up or Down - March 27, 8:30AM-8:35AM ET",Down,1774614600,1774614900,2026-03-27T12:30:00.000Z,2026-03-27T12:35:00.000Z,true,true,false,2026-03-27T12:35:00Z,2026-03-27 12:35:23+00,Up|Down,0|1,177171.0863610006,,https://polymarket.com/event/btc-updown-5m-1774614600
btc-updown-5m-1774614900,1729345,"Bitcoin Up or Down - March 27, 8:35AM-8:40AM ET",Up,1774614900,1774615200,2026-03-27T12:35:00.000Z,2026-03-27T12:40:00.000Z,true,true,false,2026-03-27T12:40:00Z,2026-03-27 12:40:25+00,Up|Down,1|0,141790.47559599957,,https://polymarket.com/event/btc-updown-5m-1774614900
btc-updown-5m-1774615200,1729351,"Bitcoin Up or Down - March 27, 8:40AM-8:45AM ET",Up,1774615200,1774615500,2026-03-27T12:40:00.000Z,2026-03-27T12:45:00.000Z,true,true,false,2026-03-27T12:45:00Z,2026-03-27 12:45:25+00,Up|Down,1|0,152639.33255300033,,https://polymarket.com/event/btc-updown-5m-1774615200
btc-updown-5m-1774615500,1729369,"Bitcoin Up or Down - March 27, 8:45AM-8:50AM ET",Down,1774615500,1774615800,2026-03-27T12:45:00.000Z,2026-03-27T12:50:00.000Z,true,true,false,2026-03-27T12:50:00Z,2026-03-27 12:50:45+00,Up|Down,0|1,138364.0075759995,,https://polymarket.com/event/btc-updown-5m-1774615500
