timestampET,timestampUnix,title,slug,size,usdcSize,price,side,outcome,txHash
2026-05-18T15:59:48,1779134388,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",15.34,4.66969,0.29,BUY,Up,0x50cbf9d2f98201020848bca29914867616dc397974f2611984324b13053729f8
2026-05-18T15:59:41,1779134381,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",9.09,5.06665,0.54,BUY,Down,0x94e169bf1216df92e49f3d174fbe5a9665a3fd10ec383a2c770b3a2a9883614b
2026-05-18T15:59:13,1779134353,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",7.14,4.96395,0.68,BUY,Down,0x0ab3d20b578c6c25f81ca19cdbca27be3dd7a73a036359a87ee3baa46924e688
2026-05-18T15:58:03,1779134283,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",8.19,5.05159,0.6,BUY,Down,0x4e53626a4012e6d149df44461fa01c1f40d72a4a58071501d1be12f1fc0ab615
2026-05-18T15:57:52,1779134272,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",7.69,4.9701699999999995,0.63,BUY,Down,0xd3d680e62cf218df1707884caccb75f420be4ae72d725fff32b01607170a10cc
2026-05-18T15:55:17,1779134117,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",8.47,5.14072,0.59,BUY,Up,0x63d9cd22ec43699c1e3a486f12d65beb918162499bc38456345344be0e68d9ca
2026-05-18T15:54:43,1779134083,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",2.115383,1.015384,0.4800000756364214,BUY,Down,0xb238861c59ef399b73e97e4660d46924ca3247b411c7b34720bc44ae3cbf6f96
2026-05-18T15:51:57,1779133917,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",7.69,5.12096,0.65,BUY,Up,0x87ec8048527f88816b13b2e5ea38a30e8ff7f3304a90612c85c2442560d79b1f
2026-05-18T15:47:19,1779133639,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",8.47,4.97321,0.57,BUY,Down,0x68867269e8aa2a41429cbcc2d7d6b2a0f3f3f3d5eeeaacb66a2ee45e299bb451
2026-05-18T15:28:51,1779132531,"Bitcoin Up or Down - May 18, 3:15PM-3:30PM ET","btc-updown-15m-1779131700",14.7,4.92791,0.32,BUY,Down,0x454dbb0d9710fe0bc13a41859c1efda308d3ac7999f91e261ac5d9bf9d918677
2026-05-18T15:01:31,1779130891,"Bitcoin Up or Down - May 18, 3:00PM-3:15PM ET","btc-updown-15m-1779130800",6.66,4.995,0.75,BUY,Up,0x9d9dd56663c1f25778dad23c05ab5354533ecebb93a109affcd04885f728814f
2026-05-18T14:58:12,1779130692,"Bitcoin Up or Down - May 18, 2:45PM-3:00PM ET","btc-updown-15m-1779129900",6.57,4.9932,0.76,BUY,Down,0xc802872533eb543fc4278daf0efa3870c7ac0a066d31d35f5d68193a30529aee
2026-05-18T14:57:53,1779130673,"Bitcoin Up or Down - May 18, 2:45PM-3:00PM ET","btc-updown-15m-1779129900",7.04,4.963,0.69,BUY,Down,0x2b6986c5219dff7f44bd429a92e5a7958fdebd55403240ff4d29ce7fc7164b92
2026-05-18T14:57:51,1779130671,"Bitcoin Up or Down - May 18, 2:45PM-3:00PM ET","btc-updown-15m-1779129900",8.06,4.9714,0.6,BUY,Down,0x71f50c38d0370822c7cb4a47909bcc81a35239343ef27e9747551675aa7e3b8c
2026-05-18T14:49:46,1779130186,"Bitcoin Up or Down - May 18, 2:45PM-3:00PM ET","btc-updown-15m-1779129900",7.57,4.9962,0.66,BUY,Down,0xcd16560a14b68ad6852fe3a593e7f99fb35780933f7b0ec5650f12fd77427eb1
2026-05-18T14:16:36,1779128196,"Bitcoin Up or Down - May 18, 2:15PM-2:30PM ET","btc-updown-15m-1779128100",2.93,1.8752,0.64,BUY,Down,0xaa8ff5c2c003ea661d3faae16b18fb00d1bd02973bd7106e641a6f8407e9a64f
